Variable,Country,Correlation
hlthhmp,LT,0.24072361754411695
atchctr,LT,0.11944439471235166
rlgblg,LT,0.03877889686773761
rlgatnd,LT,0.001884783350831702
pray,LT,0.0286328851453085
dscrgrp,LT,0.11291825760652124
dscrrce,LT,-0.055055238632491066
dscrage,LT,-0.05733482962113587
dscrgnd,LT,-0.03560682917599269
dscrntn,LT,0.008046534877056338
dscretn,LT,-0.048925940836831446
dscrdk,LT,0.03509015209543389
dscrref,LT,
dscrnap,LT,0.10884183201967823
dscrsex,LT,-0.0020588356167456543
ctzcntr,LT,-0.011564877747958002
brncntr,LT,-0.03125608108489324
livecnta,LT,-0.16766670337207737
feethngr,LT,-0.04820286273838346
ccnthum,LT,0.08282061889477853
ccrdprs,LT,0.1976727883986676
wrclmch,LT,0.022887599499253574
vteurmmb,LT,-0.19409505843311237
vteubcmb,LT,
ctrlife,LT,0.3584040741001924
etfruit,LT,-0.10344446504375834
eatveg,LT,-0.09667589273981501
dosprt,LT,0.11168246792672862
cgtsmok,LT,0.11617107521267422
alcfreq,LT,0.06533326336119809
alcbnge,LT,0.1311857529747167
height,LT,0.05854081899205187
weighta,LT,-0.06830967150926581
icgndra,LT,0.12249878976747658
medtrnp,LT,-0.07644238314160827
medtrnt,LT,-0.03562592899984175
medtroc,LT,-0.06362672622110273
medtrnl,LT,-0.0013322162271783029
medtrwl,LT,-0.045553397256305445
medtrna,LT,
hlpfmly,LT,0.04275599049325908
hlpfmhr,LT,0.010514588202991997
trhltacu,LT,0.038205552552733675
trhltacp,LT,0.03052504929533718
trhltcm,LT,0.06823326298288544
trhltch,LT,0.00301313477103491
trhltos,LT,-0.036989001604819875
trhltho,LT,0.02670183371631186
trhltht,LT,0.029232898995108288
trhlthy,LT,0.022374710355425844
trhltmt,LT,0.04511586641240985
trhltpt,LT,-0.015833034494104104
trhltre,LT,-0.000968004195736112
trhltsh,LT,0.009466984801227629
fltdpr,LT,-0.3275054236448285
flteeff,LT,-0.2784262432133933
slprl,LT,-0.1951239752828352
wrhpp,LT,0.36541827235083935
fltlnl,LT,-0.318349212691704
enjlf,LT,0.3678952475668621
fltsd,LT,-0.29590424137541443
cldgng,LT,-0.21884771830041885
hltprhc,LT,-0.12482201693553195
hltprhb,LT,-0.15299905450967746
hltprbp,LT,-0.11234861987076797
hltpral,LT,0.016599478484019086
hltprbn,LT,-0.05498374172803078
hltprpa,LT,-0.13788643426336586
hltprpf,LT,-0.12100559950466669
hltprsd,LT,-0.07575440849421224
hltprsc,LT,0.028536853431383964
hltprsh,LT,-0.018343239812274953
hltprdi,LT,-0.06533546793975943
hltprnt,LT,0.13068733301620675
hltphhc,LT,-0.08832484846349122
hltphhb,LT,-0.16757924499748758
hltphbp,LT,-0.11890834734406826
hltphal,LT,-0.008556701320559773
hltphbn,LT,-0.10289268629729276
hltphpa,LT,-0.1320409599997088
hltphpf,LT,-0.12591160002355328
hltphsd,LT,-0.08006559667282204
hltphsc,LT,0.025538060613818227
hltphsh,LT,-0.0473069779939863
hltphdi,LT,-0.044858461609601344
hltphnt,LT,0.11882841926794693
hltphnap,LT,0.08201304256120441
hltphref,LT,
hltphdk,LT,
hltphna,LT,-0.016262837474612633
hltprca,LT,0.08732238307771036
cancfre,LT,-0.08413238688281983
cnfpplh,LT,0.12828422349328725
fnsdfml,LT,0.1677339682530442
jbexpvi,LT,-0.08024092449632098
jbexpti,LT,-0.13078841826627327
jbexpml,LT,-0.10460434793662093
jbexpmc,LT,-0.1161446329723946
jbexevl,LT,-0.13830759290926606
jbexevh,LT,-0.08863280912304244
jbexevc,LT,-0.09747802862332346
jbexera,LT,0.002049961815738105
jbexecp,LT,-0.05564622296577364
jbexebs,LT,-0.09202901608844888
likrisk,LT,0.12857670371447483
liklead,LT,0.09960647899510543
sothnds,LT,0.08139962794066402
actcomp,LT,0.08103798296802772
mascfel,LT,-0.06180962198695984
femifel,LT,0.07025018854931281
impbemw,LT,0.06405713695885427
trmedmw,LT,0.07665967105417396
trwrkmw,LT,0.06187538765715379
trplcmw,LT,0.14069986652667213
trmdcnt,LT,0.08702656439012942
trwkcnt,LT,0.026956427551857336
trplcnt,LT,0.08890417476030438
eqwrkbg,LT,0.12930648199469738
eqpolbg,LT,0.19928200175635286
eqmgmbg,LT,0.18789463289439537
eqpaybg,LT,0.16111212320668977
eqparep,LT,-0.061546024350879594
eqparlv,LT,-0.06657684625707087
freinsw,LT,-0.06019563564295351
fineqpy,LT,-0.05069595151701077
wlespdm,LT,-0.05711288950512093
hhmmb,LT,0.14697875009395
gndr,LT,0.06553861252176535
yrbrn,LT,0.13581789516739698
rshpsts,LT,-0.046033370435560876
dvrcdeva,LT,0.07955728834457765
chldhhe,LT,0.046897184788467876
domicil,LT,-0.030466123605373506
paccmoro,LT,-0.1213115445930797
paccdwlr,LT,-0.023551157065946918
pacclift,LT,-0.0935254752482097
paccnbsh,LT,-0.10723754016245683
paccocrw,LT,-0.02762271119133807
paccxhoc,LT,-0.03943782862559652
paccnois,LT,-0.019806095803592445
paccinro,LT,-0.11571192264067481
eisced,LT,0.13936750799593906
pdwrk,LT,0.09308875003948797
edctn,LT,0.07484856880845984
uempli,LT,-0.08467709652357036
dsbld,LT,-0.07892452710156146
rtrd,LT,-0.07295984548472727
hswrk,LT,0.061165183650823886
mainact,LT,-0.06749090474218153
pdjobev,LT,0.05773179529136581
pdjobyr,LT,-0.02609787444613749
emplrel,LT,0.03242437036486443
wrkctra,LT,-0.04178657637250464
jbspv,LT,-0.12173227437130206
wkdcorga,LT,0.1711090147569966
iorgact,LT,0.1341425005056994
wkhct,LT,0.07569122085506685
tporgwk,LT,0.020061062287119482
eiscedf,LT,0.1396386171132141
emprelp,LT,0.03302939740409478
wkhtotp,LT,0.12488032990280382
emprf14,LT,-0.07669566056130273
occf14b,LT,-0.10844947435266426
eiscedm,LT,0.12306316613873097
emprm14,LT,0.0047552256946321704
occm14b,LT,-0.13086172194145926
atncrse,LT,-0.1850369385524101
ipcrtiva,LT,-0.1581167376347458
impricha,LT,-0.034317210105541104
ipeqopta,LT,-0.04688064998099838
ipshabta,LT,-0.07851472268211075
impsafea,LT,-0.04413211973536459
impdiffa,LT,-0.13005230513792043
ipfrulea,LT,0.009572282594795133
ipudrsta,LT,-0.020342358997194273
ipmodsta,LT,0.07208368320687533
ipgdtima,LT,-0.1526437421483097
impfreea,LT,-0.10998033223180238
iphlppla,LT,-0.06658129721377844
ipsucesa,LT,-0.1297966906455916
ipstrgva,LT,-0.06440687835361322
ipadvnta,LT,-0.11275726928988584
ipbhprpa,LT,-0.03525847371417684
iprspota,LT,-0.07291457616846007
iplylfra,LT,-0.10671608387752594
impenva,LT,-0.1553901678048372
imptrada,LT,-0.08487241216390229
impfuna,LT,-0.04530506124027754
respc19a,LT,-0.046691364000827885
symtc19,LT,0.08277811691445826
symtnc19,LT,0.10827379703312341
hinctnta,NL,0.19130676754692025
ppltrst,NL,0.20156982339476903
sclmeet,NL,0.14589863856534327
health,NL,-0.28725001621301893
eduyrs,NL,0.040078228989839725
uempla,NL,-0.03395873960329263
marsts,NL,0.04785729977303105
agea,NL,0.04439931606769811
trstplc,NL,0.17001774204276696
trstprl,NL,0.1393106461794033
rlgdgr,NL,0.01031920235206428
wkhtot,NL,0.014247854955243005
nwspol,NL,0.014902205227861261
netusoft,NL,0.037966313702037055
netustm,NL,0.01865038875006631
pplfair,NL,0.20058166931476507
pplhlp,NL,0.1316163060458811
polintr,NL,-0.09289144645009045
psppsgva,NL,0.11524195964415615
actrolga,NL,0.06695868021228667
psppipla,NL,0.11308877961060779
cptppola,NL,0.06366996865537576
trstlgl,NL,0.16645732406393757
trstplt,NL,0.1262673460745387
trstprt,NL,0.14572790091294316
trstep,NL,0.14516981837711065
trstun,NL,0.1560982115081711
vote,NL,-0.07296329374104406
contplt,NL,0.006073819106627981
donprty,NL,-0.02025205921303508
sgnptit,NL,-0.02506891829363729
pbldmna,NL,0.023509035619195942
bctprd,NL,-0.010915241648299908
pstplonl,NL,0.06288489978032294
volunfp,NL,-0.076528860219419
lrscale,NL,0.05456020268333365
stfeco,NL,0.24766456813566173
stfgov,NL,0.14728149019423056
stfdem,NL,0.18823462626739823
stfedu,NL,0.1645685939738322
stfhlth,NL,0.18012585638516623
gincdif,NL,0.046043518075595244
freehms,NL,-0.06725727012431364
hmsfmlsh,NL,0.028141837241347802
hmsacld,NL,-0.017670602140185128
euftf,NL,0.1438063659528554
lrnobed,NL,-0.012790982358760025
imsmetn,NL,-0.03012851341571032
imdfetn,NL,-0.061927240042691
impcntr,NL,-0.04276832007771657
imbgeco,NL,0.10680599805939009
imueclt,NL,0.1329443745653613
imwbcnt,NL,0.14718287002590416
happy,NL,0.6743851804699945
inprdsc,NL,0.1752075961445702
sclact,NL,0.19913523918836595
crmvct,NL,0.058891815419605524
aesfdrk,NL,-0.141479924778344
hlthhmp,NL,0.23324466122865012
atchctr,NL,0.09576075567620763
rlgblg,NL,-0.0195216853191867
rlgatnd,NL,-0.04621493032410727
pray,NL,0.03815581251664901
dscrgrp,NL,0.12207479097993712
dscrrce,NL,-0.055647305236133274
dscrage,NL,-0.08236932405326094
dscrgnd,NL,-0.0460300050989599
dscrntn,NL,-0.0704507604132296
dscretn,NL,-0.04168239889252001
dscrdk,NL,0.0018483773651178513
dscrref,NL,
dscrnap,NL,0.11898765888398584
dscrsex,NL,-0.030251448647456197
ctzcntr,NL,0.03544624927221337
brncntr,NL,-0.01603885073778661
livecnta,NL,0.08270809352359662
feethngr,NL,-0.07755289778327186
ccnthum,NL,0.06591845934011457
ccrdprs,NL,0.08651596536356786
wrclmch,NL,0.03442980379335582
vteurmmb,NL,-0.08065798437755324
vteubcmb,NL,
ctrlife,NL,0.3127212781356342
etfruit,NL,-0.09111259502393713
eatveg,NL,-0.09942204849259519
dosprt,NL,0.1279524572396933
cgtsmok,NL,0.06768427301529271
alcfreq,NL,-0.08069652583469115
alcbnge,NL,-0.036232191727649465
height,NL,0.03787203842886716
weighta,NL,-0.02095366182308914
icgndra,NL,-0.035794282566137356
medtrnp,NL,-0.15048192483191528
medtrnt,NL,-0.006197087762013065
medtroc,NL,-0.02202817054601375
medtrnl,NL,-0.03640984871655239
medtrwl,NL,-0.05690487633924968
medtrna,NL,
hlpfmly,NL,-0.011334704927863355
hlpfmhr,NL,-0.016406778558215398
trhltacu,NL,-0.0163071894692679
trhltacp,NL,-0.03151367879797357
trhltcm,NL,-0.03386115881295864
trhltch,NL,-0.060883044529567734
trhltos,NL,-0.024179883578692583
trhltho,NL,-0.03336883654575635
trhltht,NL,-0.0312465122261255
trhlthy,NL,0.00523896578336389
trhltmt,NL,-0.005259618854710474
trhltpt,NL,-0.028489342652359324
trhltre,NL,-0.020450367749989633
trhltsh,NL,0.002319090330644031
fltdpr,NL,-0.32087087045285156
flteeff,NL,-0.29676488440287874
slprl,NL,-0.17980099900376187
wrhpp,NL,0.4120661006356587
fltlnl,NL,-0.3176816783863591
enjlf,NL,0.3890402105675253
fltsd,NL,-0.28040189085738293
cldgng,NL,-0.22660273616582388
hltprhc,NL,-0.03149943147721874
hltprhb,NL,-0.052810708630480534
hltprbp,NL,-0.09446606414182929
hltpral,NL,-0.011720712501083226
hltprbn,NL,-0.061601371988431394
hltprpa,NL,-0.0909867379037037
hltprpf,NL,-0.052735048152668024
hltprsd,NL,-0.06488418676406214
hltprsc,NL,-0.05262992574196245
hltprsh,NL,-0.06709200091895602
hltprdi,NL,-0.03458046239904349
hltprnt,NL,0.08323403604814171
hltphhc,NL,-0.07438681938879951
hltphhb,NL,-0.023716654562806874
hltphbp,NL,-0.08861880750779057
hltphal,NL,-0.009505369716223507
hltphbn,NL,-0.053204381873672935
hltphpa,NL,-0.12085166337401783
hltphpf,NL,-0.05758755796245608
hltphsd,NL,-0.04130868673562141
hltphsc,NL,-0.018308546686394398
hltphsh,NL,-0.06107491529415253
hltphdi,NL,-0.07078379995818526
hltphnt,NL,0.06073335098801852
hltphnap,NL,0.07818128990758268
hltphref,NL,
hltphdk,NL,
hltphna,NL,-0.027283483807567892
hltprca,NL,0.07840168521017844
cancfre,NL,0.032339503698184426
cnfpplh,NL,0.07142631978608112
fnsdfml,NL,0.04539056840245744
jbexpvi,NL,-0.05758755796245605
jbexpti,NL,-0.10602366341954875
jbexpml,NL,-0.06064234445211055
jbexpmc,NL,-0.07264367246048659
jbexevl,NL,-0.05134800867330245
jbexevh,NL,-0.06796475882903427
jbexevc,NL,-0.08555133631940631
jbexera,NL,0.0007039859443342229
jbexecp,NL,-0.030253788161926778
jbexebs,NL,-0.07703896085755496
likrisk,NL,0.06913410469857814
liklead,NL,0.06890980865252284
sothnds,NL,-0.00028947547754729265
actcomp,NL,-0.029072894290953517
mascfel,NL,0.0371077588551555
femifel,NL,-0.0022587393032370943
impbemw,NL,0.037892204560797955
trmedmw,NL,-0.0012805069455069605
trwrkmw,NL,0.046063927162532145
trplcmw,NL,0.05036387536020547
trmdcnt,NL,0.053547861770201044
trwkcnt,NL,-0.008420774847463936
trplcnt,NL,0.06797284747703884
eqwrkbg,NL,0.06287998201412591
eqpolbg,NL,0.06953268565060941
eqmgmbg,NL,0.06481261915845961
eqpaybg,NL,0.07092946951714897
eqparep,NL,0.03695149369939923
eqparlv,NL,0.05532038423856422
freinsw,NL,0.021647614948258488
fineqpy,NL,0.0022316140125101832
wlespdm,NL,-0.024027069808841003
hhmmb,NL,0.04785008892323044
gndr,NL,-0.02288743717319672
yrbrn,NL,-0.04439931606769817
rshpsts,NL,-0.05666217633407739
dvrcdeva,NL,0.02991235857980814
chldhhe,NL,-0.0790178005624533
domicil,NL,-0.0023336704198107967
paccmoro,NL,-0.056342214655663345
paccdwlr,NL,-0.08282916386574628
pacclift,NL,-0.006958896136820191
paccnbsh,NL,-0.01345833752729181
paccocrw,NL,-0.011614737959734058
paccxhoc,NL,-0.06938234890747373
paccnois,NL,-0.09449544032042706
paccinro,NL,-0.02298640454830209
eisced,NL,0.11990324189890662
pdwrk,NL,0.04846717003780232
edctn,NL,0.016104670524516133
uempli,NL,-0.05326788782636121
dsbld,NL,-0.12453519779693843
rtrd,NL,0.06649781732012569
hswrk,NL,-0.0029146128119334415
mainact,NL,-0.0010996134268563816
pdjobev,NL,-0.017754163876671423
pdjobyr,NL,-0.0035449674178899986
emplrel,NL,-0.000887345895752029
wrkctra,NL,-0.04602433831900507
jbspv,NL,-0.07185610030542817
wkdcorga,NL,0.08968320593084296
iorgact,NL,0.09290132319546122
wkhct,NL,-0.011842552817766524
tporgwk,NL,-0.023351659636391936
eiscedf,NL,0.01651151832154546
emprelp,NL,-0.07223581992791296
wkhtotp,NL,-0.043137962697689915
emprf14,NL,0.039666004321099714
occf14b,NL,0.0057621969185626025
eiscedm,NL,0.0040703767832435435
emprm14,NL,0.04808212021117929
occm14b,NL,-0.020310547660106704
atncrse,NL,-0.06857089059552152
ipcrtiva,NL,-0.012085924303373739
impricha,NL,0.004049827341314916
ipeqopta,NL,-0.03328343037867599
ipshabta,NL,0.027513989335524403
impsafea,NL,0.06294459685143589
impdiffa,NL,-0.058068691298028025
ipfrulea,NL,0.011111484736459497
ipudrsta,NL,-0.027776378694948096
ipmodsta,NL,0.013264542302296248
ipgdtima,NL,-0.037861185405182594
impfreea,NL,-0.05722417252008478
iphlppla,NL,-0.02881091275029855
ipsucesa,NL,-0.034746943055572105
ipstrgva,NL,0.0157014088885002
ipadvnta,NL,-0.035522474879235356
ipbhprpa,NL,0.016843942967835143
iprspota,NL,0.012710700024434913
iplylfra,NL,0.006972967190827718
impenva,NL,-0.029689413702425355
imptrada,NL,-0.009883848822541693
impfuna,NL,-0.09131055561819264
respc19a,NL,-0.04072449342775325
symtc19,NL,0.05388736066875846
symtnc19,NL,0.09255595097721234
hinctnta,NO,0.1287804213069844
ppltrst,NO,0.21452203590497979
sclmeet,NO,0.12408464170868667
health,NO,-0.32745066991565464
eduyrs,NO,-0.02003541039811093
uempla,NO,-0.07768679256274894
marsts,NO,0.007979258001062814
agea,NO,0.10217362618233239
trstplc,NO,0.1588163540530111
trstprl,NO,0.15248015941784598
rlgdgr,NO,0.08775483874354027
wkhtot,NO,0.07292792369337957
nwspol,NO,-0.026389913543890964
netusoft,NO,0.023979192740519385
netustm,NO,-0.12834780783763663
pplfair,NO,0.1971468085743703
pplhlp,NO,0.19097983804672605
polintr,NO,-0.06854472907761394
psppsgva,NO,0.09942336516823223
actrolga,NO,0.04131727190973256
psppipla,NO,0.07491032191416157
cptppola,NO,0.06273585502706573
trstlgl,NO,0.1590954879678993
trstplt,NO,0.1422022454376342
trstprt,NO,0.13896462696661446
trstep,NO,0.10470915113401535
trstun,NO,0.10668641488804341
vote,NO,-0.011643596531445246
contplt,NO,0.017107794444845784
donprty,NO,0.012595485175032265
sgnptit,NO,0.05783363955788381
pbldmna,NO,0.04082296925704487
bctprd,NO,0.0447718141114772
pstplonl,NO,0.04302824421501111
volunfp,NO,-0.06643720382323605
lrscale,NO,0.09966397733132155
stfeco,NO,0.2693204188295411
stfgov,NO,0.14221414219095246
stfdem,NO,0.20247330061541283
stfedu,NO,0.2502530657084157
stfhlth,NO,0.21481539012262021
gincdif,NO,0.05027088793662479
freehms,NO,0.014745239129325126
hmsfmlsh,NO,0.03411872066006562
hmsacld,NO,0.03540869864883148
euftf,NO,0.047177005292968914
lrnobed,NO,-0.09738855838149683
imsmetn,NO,-0.04239089803420249
imdfetn,NO,-0.038143905741962573
impcntr,NO,-0.0373196250944406
imbgeco,NO,0.09806806101823777
imueclt,NO,0.06870793955665827
imwbcnt,NO,0.07672504006359326
happy,NO,0.7389070561417832
inprdsc,NO,0.0548547413561334
sclact,NO,0.13760106869746963
crmvct,NO,0.03504691567842373
aesfdrk,NO,-0.11830125496657115
hlthhmp,NO,0.20480052690195116
atchctr,NO,0.19992140943858672
rlgblg,NO,-0.09024064320977923
rlgatnd,NO,-0.13350896334202572
pray,NO,-0.05058183656046736
dscrgrp,NO,0.09665249070982722
dscrrce,NO,-0.06069748152006699
dscrage,NO,-0.06833931156093387
dscrgnd,NO,-0.04031131320314586
dscrntn,NO,-0.01347973807102885
dscretn,NO,-0.02114538631195832
dscrdk,NO,
dscrref,NO,
dscrnap,NO,0.09464384131365143
dscrsex,NO,-0.05921211534869439
ctzcntr,NO,-0.003931600458042721
brncntr,NO,0.0038689757895869737
livecnta,NO,0.03208339165310449
feethngr,NO,-0.03303137770951463
ccnthum,NO,-0.051380483744759564
ccrdprs,NO,0.03472436910575101
wrclmch,NO,-0.0745993087135731
vteurmmb,NO,
vteubcmb,NO,0.026159717717070104
ctrlife,NO,0.37731358560718936
etfruit,NO,-0.12327673552563592
eatveg,NO,-0.1078622961538707
dosprt,NO,0.05646062338289411
cgtsmok,NO,0.05956864869534313
alcfreq,NO,-0.009315660882450554
alcbnge,NO,0.024744212152062375
height,NO,0.03601094828259538
weighta,NO,0.02096916282189446
icgndra,NO,-0.039110166657455474
medtrnp,NO,-0.07424187163566401
medtrnt,NO,0.01596998115525812
medtroc,NO,-0.018921999161557023
medtrnl,NO,-0.027483301361508117
medtrwl,NO,-0.058775813708747154
medtrna,NO,
hlpfmly,NO,0.03156574866041301
hlpfmhr,NO,0.005909802695271159
trhltacu,NO,-0.04962118355426272
trhltacp,NO,-0.026320579499945613
trhltcm,NO,-0.03695588196419265
trhltch,NO,-0.011480264470887411
trhltos,NO,-0.03181998202838188
trhltho,NO,0.028724164960596394
trhltht,NO,-0.013573778226701007
trhlthy,NO,-0.0467142349010051
trhltmt,NO,-0.04454448121058711
trhltpt,NO,-0.016258340469705708
trhltre,NO,0.016007688078339608
trhltsh,NO,-0.0403113132031462
fltdpr,NO,-0.47700470384358673
flteeff,NO,-0.37778928512602816
slprl,NO,-0.2041362909711981
wrhpp,NO,0.4761470806081358
fltlnl,NO,-0.3133739064217722
enjlf,NO,0.46472431526918745
fltsd,NO,-0.37089215684903876
cldgng,NO,-0.3225696530636275
hltprhc,NO,-0.009406156992978055
hltprhb,NO,0.042762364259435116
hltprbp,NO,-0.07914351633988198
hltpral,NO,-0.10005042791938042
hltprbn,NO,-0.07865034590174647
hltprpa,NO,-0.0767000032707305
hltprpf,NO,-0.09038260664174154
hltprsd,NO,-0.13102662111333058
hltprsc,NO,-0.07114008415270778
hltprsh,NO,-0.1004289576765146
hltprdi,NO,-0.012699799854484613
hltprnt,NO,0.10178934633462683
hltphhc,NO,-0.0159096996364495
hltphhb,NO,0.013111807721174875
hltphbp,NO,-0.05982721340826415
hltphal,NO,-0.07491378047008984
hltphbn,NO,-0.08601739512220849
hltphpa,NO,-0.05394257569548897
hltphpf,NO,-0.07753409714695433
hltphsd,NO,-0.12071480746145165
hltphsc,NO,-0.014901114867189218
hltphsh,NO,-0.08840397115395637
hltphdi,NO,-0.017872529356019067
hltphnt,NO,0.10181116614551936
hltphnap,NO,0.09666481486758553
hltphref,NO,
hltphdk,NO,
hltphna,NO,-0.01791891942489104
hltprca,NO,-0.01878244065842911
cancfre,NO,0.05203214623848187
cnfpplh,NO,0.1402898340987607
fnsdfml,NO,0.09532093172101863
jbexpvi,NO,0.01632684905426451
jbexpti,NO,-0.07863206646347569
jbexpml,NO,-0.05446566432173002
jbexpmc,NO,-0.0711738054070381
jbexevl,NO,-0.04021814606914164
jbexevh,NO,-0.030868240428567485
jbexevc,NO,-0.05577096564124328
jbexera,NO,-0.018340595542857184
jbexecp,NO,-0.06193642362375081
jbexebs,NO,-0.02383241055538
likrisk,NO,0.007269536424638378
liklead,NO,0.04365407327812991
sothnds,NO,0.011684693488813272
actcomp,NO,0.05183399504737892
mascfel,NO,0.01663857345797839
femifel,NO,-0.015054286998646143
impbemw,NO,0.013575760923207288
trmedmw,NO,0.09973279030447219
trwrkmw,NO,0.033970694885354646
trplcmw,NO,0.12279945290840667
trmdcnt,NO,0.04619114933780219
trwkcnt,NO,0.042664126904238854
trplcnt,NO,0.07639296161447459
eqwrkbg,NO,0.13202765964241261
eqpolbg,NO,0.06955403915412271
eqmgmbg,NO,0.06596779875880479
eqpaybg,NO,0.06446249522603893
eqparep,NO,0.021211902463729365
eqparlv,NO,-0.01004526023188349
freinsw,NO,0.005492760590743392
fineqpy,NO,0.05831639295730634
wlespdm,NO,0.004399190142990869
hhmmb,NO,0.04809052201285398
gndr,NO,-0.023614420455651194
yrbrn,NO,-0.10217362618233233
rshpsts,NO,-0.10354534051857438
dvrcdeva,NO,0.02113572725938873
chldhhe,NO,-0.13769483778071576
domicil,NO,0.036976653927434606
paccmoro,NO,-0.03024226572110857
paccdwlr,NO,-0.06013659956527737
pacclift,NO,0.020423312401463778
paccnbsh,NO,-0.013087966013023183
paccocrw,NO,-0.11976569731017536
paccxhoc,NO,-0.06575543329502619
paccnois,NO,-0.11049608015217288
paccinro,NO,-0.07261673878612371
eisced,NO,0.02464006532857895
pdwrk,NO,0.0411355586399916
edctn,NO,-0.0703960552154959
uempli,NO,-0.049389896001319246
dsbld,NO,-0.17296670805241648
rtrd,NO,0.08673703308794263
hswrk,NO,-0.024347186738157806
mainact,NO,-0.0722640349536817
pdjobev,NO,0.025766027946149062
pdjobyr,NO,-0.046310060594901836
emplrel,NO,0.017579589538387966
wrkctra,NO,-0.0777854365103523
jbspv,NO,-0.06488609108771627
wkdcorga,NO,0.12336896193359842
iorgact,NO,0.10203022054632982
wkhct,NO,0.045556855866309275
tporgwk,NO,0.023891198960237656
eiscedf,NO,-0.07250912638504702
emprelp,NO,-0.049423035452315134
wkhtotp,NO,-0.038763125077817845
emprf14,NO,0.008446183106880707
occf14b,NO,0.06739644341114444
eiscedm,NO,-0.04993583826680348
emprm14,NO,0.07120393973127973
occm14b,NO,0.04124410445945365
atncrse,NO,-0.024907051141175942
ipcrtiva,NO,-0.014963748357782813
impricha,NO,0.003657702547540723
ipeqopta,NO,-0.026062598034282528
ipshabta,NO,0.042236142718303296
