country,causality_from,causality_to,p_value
CH,atncrse,rlgdnach,0.1287482034678953
CH,rlgdnach,atncrse,0.027274931127905296
CH,atncrse,rlgdnm,0.7173444783752942
CH,rlgdnm,atncrse,0.38845099115095116
CH,atncrse,rshpsts,0.3620868634491061
CH,rshpsts,atncrse,0.8140903377988901
CH,atncrse,rtrd,0.5930658677469712
CH,rtrd,atncrse,0.0003410544574083368
CH,atncrse,rtrdp,0.16079410477556838
CH,rtrdp,atncrse,0.7388538600626537
CH,atncrse,sclact,0.8228576025540243
CH,sclact,atncrse,0.01452797902352065
CH,atncrse,sclmeet,0.4484320195597763
CH,sclmeet,atncrse,0.09789788227623214
CH,atncrse,stfdem,0.11754223803432509
CH,stfdem,atncrse,0.10563361317014067
CH,atncrse,stfeco,0.9740965378308222
CH,stfeco,atncrse,0.11675642203003209
CH,atncrse,stfedu,0.0017034412473118535
CH,stfedu,atncrse,0.0026174347219005
CH,atncrse,stfgov,0.3156532198913135
CH,stfgov,atncrse,0.06690582442010398
CH,atncrse,stfhlth,0.029594975872616343
CH,stfhlth,atncrse,0.008613861462589308
CH,atncrse,stflife,0.027636104245803744
CH,stflife,atncrse,0.004243812260189439
CH,atncrse,tporgwk,0.412548649719234
CH,tporgwk,atncrse,0.006029462200777765
CH,atncrse,trstep,0.8160868558999859
CH,trstep,atncrse,0.311215944198284
CH,atncrse,trstlgl,0.18662483065695193
CH,trstlgl,atncrse,0.7175922459008679
CH,atncrse,trstplc,0.963839516435358
CH,trstplc,atncrse,0.08959300628021483
CH,atncrse,trstplt,0.3361682888713599
CH,trstplt,atncrse,0.0026023131946658366
CH,atncrse,trstprl,0.039980633974679144
CH,trstprl,atncrse,0.01809002772858708
CH,atncrse,trstprt,0.009207253872541045
CH,trstprt,atncrse,0.5078380454896314
CH,atncrse,trstun,0.040148706916225706
CH,trstun,atncrse,0.022096119310161644
CH,atncrse,uemp12m,0.411921007450789
CH,uemp12m,atncrse,0.5872586163881909
CH,atncrse,uemp3m,0.09569393463872437
CH,uemp3m,atncrse,0.0056517970013833085
CH,atncrse,uemp5yr,0.5242482418273833
CH,uemp5yr,atncrse,0.010139309329334796
CH,atncrse,uempla,0.6217298939973873
CH,uempla,atncrse,0.2086376128085478
CH,atncrse,uemplap,0.6071096523152202
CH,uemplap,atncrse,0.0017451268819791495
CH,atncrse,uempli,0.0961027803974955
CH,uempli,atncrse,0.03124799248082498
CH,atncrse,uemplip,0.039385640971477946
CH,uemplip,atncrse,0.22676240334981165
CH,atncrse,wkdcorga,0.7475912108710823
CH,wkdcorga,atncrse,0.012584722974471845
CH,atncrse,wkhct,0.8345657115873603
CH,wkhct,atncrse,0.8782940822349654
CH,atncrse,wkhtot,0.8345657115873603
CH,wkhtot,atncrse,0.8782940822349654
CH,atncrse,wrkac6m,0.1700302273419822
CH,wrkac6m,atncrse,0.5716445105631209
CH,atncrse,wrkctra,0.23598746711929947
CH,wrkctra,atncrse,0.16613094009682325
CH,atncrse,wkhtotp,0.8345657115873603
CH,wkhtotp,atncrse,0.8782940822349654
CH,bctprd,chldhhe,0.41048451475292785
CH,chldhhe,bctprd,0.4579039978038137
CH,bctprd,clsprty,0.010032925918012064
CH,clsprty,bctprd,0.3112312263023634
CH,bctprd,cmsrv,0.6099519204101534
CH,cmsrv,bctprd,0.0723745817948215
CH,bctprd,crmvct,0.2231614312889971
CH,crmvct,bctprd,0.4341498456005883
CH,bctprd,crpdwk,0.03253037050207192
